CountryId,CountryName,ProvinceID,ProvinceName,CityID,CityName,FoodID,FoodName,UnknownId1,CurrencyCode,CategoryId,CategoryName,UnitID,UnitName,mp_month,mp_year,mp_price
1.0,Afghanistan,285,Kandahar,272,Kandahar,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2004,10.550577313428716,
1.0,Afghanistan,285,Kandahar,272,Kandahar,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2005,12.353219581076072,
1.0,Afghanistan,285,Kandahar,272,Kandahar,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2006,8.566075133066082,
1.0,Afghanistan,285,Kandahar,272,Kandahar,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2007,7.46038385748384,
1.0,Afghanistan,285,Kandahar,272,Kandahar,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2008,12.092532765778536,
1.0,Afghanistan,285,Kandahar,272,Kandahar,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2009,12.871417476042424,
1.0,Afghanistan,285,Kandahar,272,Kandahar,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2010,12.672104676583665,
1.0,Afghanistan,285,Kandahar,272,Kandahar,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2011,10.125581291896792,
1.0,Afghanistan,285,Kandahar,272,Kandahar,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2012,8.585074315239172,
1.0,Afghanistan,285,Kandahar,272,Kandahar,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2013,12.363960601491485,
1.0,Afghanistan,285,Kandahar,272,Kandahar,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2014,8.306196799590019,
1.0,Afghanistan,285,Kandahar,272,Kandahar,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2015,12.965141409235823,
1.0,Afghanistan,285,Kandahar,272,Kandahar,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2016,9.993379111773148,
1.0,Afghanistan,285,Kandahar,272,Kandahar,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2017,12.382819176418412,
1.0,Afghanistan,285,Kandahar,272,Kandahar,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2018,7.335432837864383,
1.0,Afghanistan,285,Kandahar,272,Kandahar,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2019,9.69959505506748,
1.0,Afghanistan,285,Kandahar,272,Kandahar,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2020,11.739399467895867,
1.0,Afghanistan,285,Kandahar,272,Kandahar,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2003,77.592360358563,
1.0,Afghanistan,285,Kandahar,272,Kandahar,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2004,60.36986964213484,
1.0,Afghanistan,285,Kandahar,272,Kandahar,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2005,74.27640141072837,
1.0,Afghanistan,285,Kandahar,272,Kandahar,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2006,86.60905016541761,
1.0,Afghanistan,285,Kandahar,272,Kandahar,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2007,58.22517254184491,
1.0,Afghanistan,285,Kandahar,272,Kandahar,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2008,59.471294009388025,
1.0,Afghanistan,285,Kandahar,272,Kandahar,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2009,52.11876589649347,
1.0,Afghanistan,285,Kandahar,272,Kandahar,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2010,79.43260448640817,
1.0,Afghanistan,285,Kandahar,272,Kandahar,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2011,94.84991668291654,
1.0,Afghanistan,285,Kandahar,272,Kandahar,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2012,87.24306973947861,
1.0,Afghanistan,285,Kandahar,272,Kandahar,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2013,54.5985204006736,
1.0,Afghanistan,285,Kandahar,272,Kandahar,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2014,62.49720061123051,
1.0,Afghanistan,285,Kandahar,272,Kandahar,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2015,73.55035984981292,
1.0,Afghanistan,285,Kandahar,272,Kandahar,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2016,54.54137321221851,
1.0,Afghanistan,285,Kandahar,272,Kandahar,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2017,66.42913972437742,
1.0,Afghanistan,285,Kandahar,272,Kandahar,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2018,88.68181352517416,
1.0,Afghanistan,285,Kandahar,272,Kandahar,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2019,68.26797397766117,
1.0,Afghanistan,285,Kandahar,272,Kandahar,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2020,92.75647343666321,
1.0,Afghanistan,292,Nangarhar,273,Jalalabad,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2003,19.326345038165698,
1.0,Afghanistan,292,Nangarhar,273,Jalalabad,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2021,22.67339450093336,
1.0,Afghanistan,292,Nangarhar,273,Jalalabad,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2003,21.306378134478827,
1.0,Afghanistan,292,Nangarhar,273,Jalalabad,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2021,11.116036069302705,
1.0,Afghanistan,292,Nangarhar,273,Jalalabad,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2003,35.4523149596406,
1.0,Afghanistan,292,Nangarhar,273,Jalalabad,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2004,48.7455362284181,
1.0,Afghanistan,292,Nangarhar,273,Jalalabad,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2005,34.8789438737099,
1.0,Afghanistan,292,Nangarhar,273,Jalalabad,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2006,29.80806209287324,
1.0,Afghanistan,292,Nangarhar,273,Jalalabad,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2013,22.776130119594555,
1.0,Afghanistan,292,Nangarhar,273,Jalalabad,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2021,45.163808570060496,
1.0,Afghanistan,296,Paktya,274,Gardez,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2003,12.819111383773544,
1.0,Afghanistan,296,Paktya,274,Gardez,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2004,8.740788857444358,
1.0,Afghanistan,296,Paktya,274,Gardez,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2005,14.830390208941381,
1.0,Afghanistan,296,Paktya,274,Gardez,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2006,14.56067028170629,
1.0,Afghanistan,296,Paktya,274,Gardez,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2008,8.604477060012997,
1.0,Afghanistan,296,Paktya,274,Gardez,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2009,11.95872058376442,
1.0,Afghanistan,296,Paktya,274,Gardez,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2010,13.553298430162036,
1.0,Afghanistan,296,Paktya,274,Gardez,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2011,12.142013442321616,
1.0,Afghanistan,296,Paktya,274,Gardez,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2012,9.012059285669276,
1.0,Afghanistan,296,Paktya,274,Gardez,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2013,9.547219670255522,
1.0,Afghanistan,296,Paktya,274,Gardez,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2014,14.456991042798682,
1.0,Afghanistan,296,Paktya,274,Gardez,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2015,12.292853438455651,
1.0,Afghanistan,296,Paktya,274,Gardez,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2016,15.599776992581353,
1.0,Afghanistan,296,Paktya,274,Gardez,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2017,14.941575498118379,
1.0,Afghanistan,296,Paktya,274,Gardez,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2018,8.605163174522136,
1.0,Afghanistan,296,Paktya,274,Gardez,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2019,15.02554248889885,
1.0,Afghanistan,296,Paktya,274,Gardez,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2020,15.077281377177261,
1.0,Afghanistan,296,Paktya,274,Gardez,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2021,13.452075918221395,
1.0,Afghanistan,296,Paktya,274,Gardez,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2003,26.96043586260045,
1.0,Afghanistan,296,Paktya,274,Gardez,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2004,21.311376047344808,
1.0,Afghanistan,296,Paktya,274,Gardez,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2005,25.460350033016972,
1.0,Afghanistan,296,Paktya,274,Gardez,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2006,25.17392650534537,
1.0,Afghanistan,296,Paktya,274,Gardez,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2008,21.246115598612086,
1.0,Afghanistan,296,Paktya,274,Gardez,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2009,22.65932609686844,
1.0,Afghanistan,296,Paktya,274,Gardez,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2010,23.43337787437849,
1.0,Afghanistan,296,Paktya,274,Gardez,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2011,29.175177018744087,
1.0,Afghanistan,296,Paktya,274,Gardez,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2012,23.061537907610095,
1.0,Afghanistan,296,Paktya,274,Gardez,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2013,27.974856174229167,
1.0,Afghanistan,296,Paktya,274,Gardez,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2014,26.9974855233892,
1.0,Afghanistan,296,Paktya,274,Gardez,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2015,26.25685231514181,
1.0,Afghanistan,296,Paktya,274,Gardez,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2016,26.699607824498667,
1.0,Afghanistan,296,Paktya,274,Gardez,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2017,16.380723191051025,
1.0,Afghanistan,296,Paktya,274,Gardez,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2018,16.780209161176202,
1.0,Afghanistan,296,Paktya,274,Gardez,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2019,17.443858609737834,
1.0,Afghanistan,296,Paktya,274,Gardez,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2020,28.24216648436795,
1.0,Afghanistan,296,Paktya,274,Gardez,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2021,20.48895903191463,
1.0,Afghanistan,99878,Daykundi,275,Nili,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2003,64.64135826876662,
1.0,Afghanistan,99878,Daykundi,275,Nili,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2004,52.11887398058943,
1.0,Afghanistan,99878,Daykundi,275,Nili,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2005,41.11441537983652,
1.0,Afghanistan,99878,Daykundi,275,Nili,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2006,40.63730508789486,
1.0,Afghanistan,99878,Daykundi,275,Nili,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2007,52.19063369394227,
1.0,Afghanistan,99878,Daykundi,275,Nili,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2008,41.809959759896,
1.0,Afghanistan,99878,Daykundi,275,Nili,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2009,53.98991785250833,
1.0,Afghanistan,99878,Daykundi,275,Nili,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2010,39.12784061800711,
1.0,Afghanistan,99878,Daykundi,275,Nili,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2011,55.529907318789554,
1.0,Afghanistan,99878,Daykundi,275,Nili,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2012,50.514173142365145,
1.0,Afghanistan,99878,Daykundi,275,Nili,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2013,55.85074065209477,
1.0,Afghanistan,99878,Daykundi,275,Nili,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2021,40.447175110164395,
1.0,Afghanistan,99878,Daykundi,275,Nili,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2003,32.719350104145036,
1.0,Afghanistan,99878,Daykundi,275,Nili,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2004,28.00910336988496,
1.0,Afghanistan,99878,Daykundi,275,Nili,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2005,29.938575883210294,
1.0,Afghanistan,99878,Daykundi,275,Nili,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2006,25.170544461962336,
1.0,Afghanistan,99878,Daykundi,275,Nili,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2007,30.147082636502837,
1.0,Afghanistan,99878,Daykundi,275,Nili,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2021,30.168500427147983,
1.0,Afghanistan,99878,Daykundi,275,Nili,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2003,57.59427469800415,
1.0,Afghanistan,99878,Daykundi,275,Nili,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2004,58.47287918789294,
1.0,Afghanistan,99878,Daykundi,275,Nili,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2005,32.940846732158676,
1.0,Afghanistan,99878,Daykundi,275,Nili,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2006,67.04306680381262,
1.0,Afghanistan,99878,Daykundi,275,Nili,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2007,39.08922416372496,
1.0,Afghanistan,99878,Daykundi,275,Nili,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2013,68.26859118970333,
1.0,Afghanistan,99878,Daykundi,275,Nili,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2021,63.78797678308735,
1.0,Afghanistan,280,Ghor,276,Ghor,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2003,44.783918254347284,
1.0,Afghanistan,280,Ghor,276,Ghor,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2004,49.2334519752213,
1.0,Afghanistan,280,Ghor,276,Ghor,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2005,66.95769428127542,
1.0,Afghanistan,280,Ghor,276,Ghor,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2006,64.8616910631618,
1.0,Afghanistan,280,Ghor,276,Ghor,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2007,37.75787863852002,
1.0,Afghanistan,280,Ghor,276,Ghor,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2008,55.52045523319339,
1.0,Afghanistan,280,Ghor,276,Ghor,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2009,39.163688160990674,
1.0,Afghanistan,280,Ghor,276,Ghor,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2010,50.81462158721877,
1.0,Afghanistan,280,Ghor,276,Ghor,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2011,40.179415645109664,
1.0,Afghanistan,280,Ghor,276,Ghor,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2012,54.859108499907634,
1.0,Afghanistan,280,Ghor,276,Ghor,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2013,52.5855721666063,
1.0,Afghanistan,280,Ghor,276,Ghor,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2014,54.49690109521366,
1.0,Afghanistan,280,Ghor,276,Ghor,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2015,64.22213318422448,
1.0,Afghanistan,280,Ghor,276,Ghor,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2016,40.840794936954936,
1.0,Afghanistan,280,Ghor,276,Ghor,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2017,38.760807951606246,
1.0,Afghanistan,280,Ghor,276,Ghor,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2018,54.982312923568,
1.0,Afghanistan,280,Ghor,276,Ghor,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2019,44.6875930670839,
1.0,Afghanistan,280,Ghor,276,Ghor,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2020,51.13892059281808,
1.0,Afghanistan,280,Ghor,276,Ghor,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2003,24.42788020289566,
1.0,Afghanistan,280,Ghor,276,Ghor,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2004,16.398647840972025,
1.0,Afghanistan,280,Ghor,276,Ghor,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2005,23.24186845141318,
1.0,Afghanistan,280,Ghor,276,Ghor,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2006,19.538295935561962,
1.0,Afghanistan,280,Ghor,276,Ghor,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2007,21.155641071867876,
1.0,Afghanistan,280,Ghor,276,Ghor,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2011,24.300274373377377,
1.0,Afghanistan,280,Ghor,276,Ghor,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2012,16.933711645966824,
1.0,Afghanistan,280,Ghor,276,Ghor,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2013,12.64787597047041,
1.0,Afghanistan,280,Ghor,276,Ghor,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2014,21.618685774247332,
1.0,Afghanistan,280,Ghor,276,Ghor,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2015,15.821710143971355,
1.0,Afghanistan,280,Ghor,276,Ghor,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2016,19.340524338340174,
1.0,Afghanistan,280,Ghor,276,Ghor,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2017,19.180439178811277,
1.0,Afghanistan,280,Ghor,276,Ghor,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2018,21.595182530692398,
1.0,Afghanistan,280,Ghor,276,Ghor,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2019,19.76775701041586,
1.0,Afghanistan,280,Ghor,276,Ghor,84,Wheat - Retail,0.0,AFN,15,Retail,5,KG,1,2020,26.54983074421743,
1.0,Afghanistan,280,Ghor,276,Ghor,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2003,50.146659671703226,
1.0,Afghanistan,280,Ghor,276,Ghor,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2004,38.9647809760563,
1.0,Afghanistan,280,Ghor,276,Ghor,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2005,51.832595879460996,
1.0,Afghanistan,280,Ghor,276,Ghor,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2006,37.12271434273403,
1.0,Afghanistan,280,Ghor,276,Ghor,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2007,58.5489324920392,
1.0,Afghanistan,280,Ghor,276,Ghor,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2011,42.488602162365225,
1.0,Afghanistan,280,Ghor,276,Ghor,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2012,59.29824514733517,
1.0,Afghanistan,280,Ghor,276,Ghor,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2013,53.131438918346184,
1.0,Afghanistan,280,Ghor,276,Ghor,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2014,40.78833940023797,
1.0,Afghanistan,280,Ghor,276,Ghor,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2015,37.408955345623454,
1.0,Afghanistan,280,Ghor,276,Ghor,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2016,38.989735488088755,
1.0,Afghanistan,280,Ghor,276,Ghor,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2017,37.08953791419744,
1.0,Afghanistan,280,Ghor,276,Ghor,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2018,37.78447938867516,
1.0,Afghanistan,280,Ghor,276,Ghor,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2019,62.42032274945025,
1.0,Afghanistan,280,Ghor,276,Ghor,145,Rice (low quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2020,54.75583575134213,
1.0,Afghanistan,280,Ghor,276,Ghor,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2003,10.19984455544877,
1.0,Afghanistan,280,Ghor,276,Ghor,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2004,8.731563383995162,
1.0,Afghanistan,280,Ghor,276,Ghor,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2005,7.518210874404078,
1.0,Afghanistan,280,Ghor,276,Ghor,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2006,8.240154958841455,
1.0,Afghanistan,280,Ghor,276,Ghor,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2007,12.996043041374532,
1.0,Afghanistan,280,Ghor,276,Ghor,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2008,12.346880502199806,
1.0,Afghanistan,280,Ghor,276,Ghor,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2009,11.268400336524445,
1.0,Afghanistan,280,Ghor,276,Ghor,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2010,7.5525240360283155,
1.0,Afghanistan,280,Ghor,276,Ghor,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2011,7.9064672312227255,
1.0,Afghanistan,280,Ghor,276,Ghor,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2012,11.609246885685039,
1.0,Afghanistan,280,Ghor,276,Ghor,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2013,9.423453834111562,
1.0,Afghanistan,280,Ghor,276,Ghor,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2014,12.559331057626903,
1.0,Afghanistan,280,Ghor,276,Ghor,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2015,7.411745957727006,
1.0,Afghanistan,280,Ghor,276,Ghor,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2016,11.727317678803772,
1.0,Afghanistan,280,Ghor,276,Ghor,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2017,12.731244112290607,
1.0,Afghanistan,280,Ghor,276,Ghor,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2018,8.52109021145327,
1.0,Afghanistan,280,Ghor,276,Ghor,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2019,7.562742412882819,
1.0,Afghanistan,280,Ghor,276,Ghor,185,Salt - Retail,0.0,AFN,15,Retail,5,KG,1,2020,9.291333333375867,
1.0,Afghanistan,280,Ghor,276,Ghor,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2003,78.60994750598353,
1.0,Afghanistan,280,Ghor,276,Ghor,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2004,83.42328365060473,
1.0,Afghanistan,280,Ghor,276,Ghor,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2005,100.04961860904582,
1.0,Afghanistan,280,Ghor,276,Ghor,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2006,74.51978777676356,
1.0,Afghanistan,280,Ghor,276,Ghor,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2007,70.02002713090118,
1.0,Afghanistan,280,Ghor,276,Ghor,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2008,85.56852197219827,
1.0,Afghanistan,280,Ghor,276,Ghor,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2009,91.39466936332369,
1.0,Afghanistan,280,Ghor,276,Ghor,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2010,78.1464188809888,
1.0,Afghanistan,280,Ghor,276,Ghor,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2011,97.94427465685023,
1.0,Afghanistan,280,Ghor,276,Ghor,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2012,69.30731404604978,
1.0,Afghanistan,280,Ghor,276,Ghor,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2013,68.52410659708995,
1.0,Afghanistan,280,Ghor,276,Ghor,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2014,99.06571536398775,
1.0,Afghanistan,280,Ghor,276,Ghor,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2015,80.76878319764785,
1.0,Afghanistan,280,Ghor,276,Ghor,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2016,89.31930513708521,
1.0,Afghanistan,280,Ghor,276,Ghor,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2017,64.33943963534725,
1.0,Afghanistan,280,Ghor,276,Ghor,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2018,98.3217979123975,
1.0,Afghanistan,280,Ghor,276,Ghor,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2019,102.50494976119123,
1.0,Afghanistan,280,Ghor,276,Ghor,247,Rice (high quality) - Retail,0.0,AFN,15,Retail,5,KG,1,2020,62.731013838186925,
13.0,Armenia,456,,642,Gavar,50,Beans - Retail,0.0,AMD,15,Retail,5,KG,1,2003,1242.2315493002052,
13.0,Armenia,456,,642,Gavar,50,Beans - Retail,0.0,AMD,15,Retail,5,KG,1,2004,1299.5899761669566,
13.0,Armenia,456,,642,Gavar,50,Beans - Retail,0.0,AMD,15,Retail,5,KG,1,2005,1279.9027589067985,
13.0,Armenia,456,,642,Gavar,50,Beans - Retail,0.0,AMD,15,Retail,5,KG,1,2006,1284.936106781873,
13.0,Armenia,456,,642,Gavar,50,Beans - Retail,0.0,AMD,15,Retail,5,KG,1,2007,1238.9963601301006,
13.0,Armenia,456,,642,Gavar,50,Beans - Retail,0.0,AMD,15,Retail,5,KG,1,2008,1300.1725646780862,
