CityName,Year,AvgPrice0
Biyorwa,2003,0
Biyorwa,2004,0
Biyorwa,2005,0
Biyorwa,2006,0
Biyorwa,2007,0
Biyorwa,2008,0
Biyorwa,2009,0
Biyorwa,2010,0
Biyorwa,2011,0
Biyorwa,2012,0
Biyorwa,2013,0
Biyorwa,2014,0
Biyorwa,2015,0
Biyorwa,2016,0
Biyorwa,2017,0
Biyorwa,2018,0
Biyorwa,2019,0
Biyorwa,2020,0.8863260096696107
Biyorwa,2021,0.7379179336319084
Pasar Tos 3000 Jodoh,2003,0
Pasar Tos 3000 Jodoh,2004,0
Pasar Tos 3000 Jodoh,2005,0
Pasar Tos 3000 Jodoh,2006,0
Pasar Tos 3000 Jodoh,2007,0
Pasar Tos 3000 Jodoh,2008,0
Pasar Tos 3000 Jodoh,2009,0
Pasar Tos 3000 Jodoh,2010,0
Pasar Tos 3000 Jodoh,2011,0
Pasar Tos 3000 Jodoh,2012,0
Pasar Tos 3000 Jodoh,2013,0
Pasar Tos 3000 Jodoh,2014,0
Pasar Tos 3000 Jodoh,2015,0
Pasar Tos 3000 Jodoh,2016,0
Pasar Tos 3000 Jodoh,2017,0
Pasar Tos 3000 Jodoh,2018,0
Pasar Tos 3000 Jodoh,2019,0
Pasar Tos 3000 Jodoh,2020,2.363057926887202
Pasar Tos 3000 Jodoh,2021,0
Tshikapa,2003,0
Tshikapa,2004,0
Tshikapa,2005,0
Tshikapa,2006,0
Tshikapa,2007,0
Tshikapa,2008,0
Tshikapa,2009,0
Tshikapa,2010,0
Tshikapa,2011,3.2772288667380103
Tshikapa,2012,3.7503561565159256
Tshikapa,2013,3.5047051120198383
Tshikapa,2014,3.1701575613991397
Tshikapa,2015,0
Tshikapa,2016,0
Tshikapa,2017,0
Tshikapa,2018,0
Tshikapa,2019,0
Tshikapa,2020,0
Tshikapa,2021,0
Brikamaba,2003,0
Brikamaba,2004,0
Brikamaba,2005,0
Brikamaba,2006,0
Brikamaba,2007,0
Brikamaba,2008,0
Brikamaba,2009,0
Brikamaba,2010,0
Brikamaba,2011,0
Brikamaba,2012,0
Brikamaba,2013,0
Brikamaba,2014,0
Brikamaba,2015,0
Brikamaba,2016,0
Brikamaba,2017,0
Brikamaba,2018,0
Brikamaba,2019,0
Brikamaba,2020,2.015719244734931
Brikamaba,2021,2.250810167029775
Magway,2003,0
Magway,2004,0
Magway,2005,0
Magway,2006,0
Magway,2007,0
Magway,2008,0.2566313601131685
Magway,2009,0.22031439831341348
Magway,2010,0.3480713086871315
Magway,2011,0.22126173547243763
Magway,2012,0.18346903007602533
Magway,2013,0.13276592751507899
Magway,2014,0.1812709186933253
Magway,2015,0.1881583343591186
Magway,2016,0.26816958868939805
Magway,2017,0.28135825698559797
Magway,2018,0.2564632974015392
Magway,2019,0.2852214963569967
Magway,2020,0.38179005398561555
Magway,2021,0
Samaki,2003,0
Samaki,2004,0
Samaki,2005,0
Samaki,2006,0
Samaki,2007,0
Samaki,2008,0
Samaki,2009,0
Samaki,2010,0
Samaki,2011,0
Samaki,2012,0
Samaki,2013,0
Samaki,2014,0
Samaki,2015,0
Samaki,2016,0
Samaki,2017,0
Samaki,2018,0
Samaki,2019,0
Samaki,2020,5.720958563433651
Samaki,2021,6.982934717132252
Surat,2003,0
Surat,2004,0
Surat,2005,0
Surat,2006,0
Surat,2007,0
Surat,2008,0
Surat,2009,0
Surat,2010,0
Surat,2011,0
Surat,2012,0
Surat,2013,0
Surat,2014,0
Surat,2015,0
Surat,2016,0
Surat,2017,0
Surat,2018,0
Surat,2019,0
Surat,2020,0
Surat,2021,1.4422701678095555
Gitega,2003,0
Gitega,2004,0.1566529691509079
Gitega,2005,0.2720814727357874
Gitega,2006,0.2638365796225818
Gitega,2007,0.3248487886603038
Gitega,2008,0.4782038005659295
Gitega,2009,0.37926508320746133
Gitega,2010,0.4946935867923408
Gitega,2011,0.5332796865621434
Gitega,2012,0.4597352399923487
Gitega,2013,0.5685678290866638
Gitega,2014,0.6523359431168334
Gitega,2015,0.7081153933253743
Gitega,2016,0.7228462690209684
Gitega,2017,0.7717219953960517
Gitega,2018,1.1577295653072488
Gitega,2019,1.2026825584233127
Gitega,2020,1.4082112473533894
Gitega,2021,1.3488645133204493
Puerto Princesa,2003,0
Puerto Princesa,2004,0
Puerto Princesa,2005,0
Puerto Princesa,2006,0
Puerto Princesa,2007,0
Puerto Princesa,2008,1.7204913880445796
Puerto Princesa,2009,1.9906028368794328
Puerto Princesa,2010,0.6600177304964538
Puerto Princesa,2011,2.1924392097264445
Puerto Princesa,2012,2.235916919959473
Puerto Princesa,2013,2.1517477203647415
Puerto Princesa,2014,3.2353090172239107
Puerto Princesa,2015,2.6840488855116518
Puerto Princesa,2016,2.958238348530902
Puerto Princesa,2017,2.666694810311832
Puerto Princesa,2018,2.5610435663627156
Puerto Princesa,2019,2.5980243161094227
Puerto Princesa,2020,0
Puerto Princesa,2021,0
Pirada,2003,0
Pirada,2004,0
Pirada,2005,0
Pirada,2006,0
Pirada,2007,0
Pirada,2008,0
Pirada,2009,0
Pirada,2010,0
Pirada,2011,0
Pirada,2012,0
Pirada,2013,0
Pirada,2014,0
Pirada,2015,0
Pirada,2016,0
Pirada,2017,0
Pirada,2018,0
Pirada,2019,0
Pirada,2020,0
Pirada,2021,1.0340550293188997
Shwe Yin Sae,2003,0
Shwe Yin Sae,2004,0
Shwe Yin Sae,2005,0
Shwe Yin Sae,2006,0
Shwe Yin Sae,2007,0
Shwe Yin Sae,2008,0
Shwe Yin Sae,2009,0
Shwe Yin Sae,2010,0
Shwe Yin Sae,2011,0
Shwe Yin Sae,2012,0.35318520993429103
Shwe Yin Sae,2013,0.35873177765663733
Shwe Yin Sae,2014,0
Shwe Yin Sae,2015,0
Shwe Yin Sae,2016,0
Shwe Yin Sae,2017,0
Shwe Yin Sae,2018,0
Shwe Yin Sae,2019,0
Shwe Yin Sae,2020,0
Shwe Yin Sae,2021,0.5231505090825962
Muyange,2003,0
Muyange,2004,0
Muyange,2005,0
Muyange,2006,0
Muyange,2007,0
Muyange,2008,0
Muyange,2009,0
Muyange,2010,0
Muyange,2011,0
Muyange,2012,0
Muyange,2013,0
Muyange,2014,0
Muyange,2015,0.560828622751068
Muyange,2016,0.7370109953894559
Muyange,2017,0.6431566287841312
Muyange,2018,1.1432918494284638
Muyange,2019,1.1500510919536442
Muyange,2020,1.2688215145538855
Muyange,2021,1.2664155689965635
Karenge,2003,0
Karenge,2004,0
Karenge,2005,0
Karenge,2006,0
Karenge,2007,0
Karenge,2008,0
Karenge,2009,0
Karenge,2010,0
Karenge,2011,0
Karenge,2012,1.2970059536302925
Karenge,2013,1.2463196047764455
Karenge,2014,1.1480676373476328
Karenge,2015,1.2109074377498077
Karenge,2016,0
Karenge,2017,0
Karenge,2018,0
Karenge,2019,0
Karenge,2020,0
Karenge,2021,0
Nyala,2003,0
Nyala,2004,0.00643537728599965
Nyala,2005,0.00935530966651295
Nyala,2006,0.0064584293837405505
Nyala,2007,0
Nyala,2008,0
Nyala,2009,0.0194713385584754
Nyala,2010,0
Nyala,2011,0
Nyala,2012,0
Nyala,2013,0
Nyala,2014,0
Nyala,2015,0
Nyala,2016,0
Nyala,2017,0
Nyala,2018,0
Nyala,2019,0
Nyala,2020,0
Nyala,2021,0
Kalinga,2003,0
Kalinga,2004,0
Kalinga,2005,0
Kalinga,2006,0
Kalinga,2007,0
Kalinga,2008,0
Kalinga,2009,0
Kalinga,2010,0
Kalinga,2011,0
Kalinga,2012,0
Kalinga,2013,0
Kalinga,2014,0
Kalinga,2015,0
Kalinga,2016,0
Kalinga,2017,0
Kalinga,2018,0
Kalinga,2019,0
Kalinga,2020,2.813323201621074
Kalinga,2021,3.9102077001013176
Thae Chaung,2003,0
Thae Chaung,2004,0
Thae Chaung,2005,0
Thae Chaung,2006,0
Thae Chaung,2007,0
Thae Chaung,2008,0
Thae Chaung,2009,0
Thae Chaung,2010,0
Thae Chaung,2011,0
Thae Chaung,2012,0
Thae Chaung,2013,0
Thae Chaung,2014,0
Thae Chaung,2015,0
Thae Chaung,2016,0
Thae Chaung,2017,0
Thae Chaung,2018,0
Thae Chaung,2019,0
Thae Chaung,2020,0.18977951477423932
Thae Chaung,2021,0.20017467658454519
Galmi,2003,0
Galmi,2004,0
Galmi,2005,0
Galmi,2006,0
Galmi,2007,0
Galmi,2008,0
Galmi,2009,0.7414298601714029
Galmi,2010,0
Galmi,2011,0
Galmi,2012,0
Galmi,2013,0
Galmi,2014,0
Galmi,2015,0
Galmi,2016,0
Galmi,2017,0
Galmi,2018,0
Galmi,2019,0
Galmi,2020,0
Galmi,2021,0
Logar,2003,0
Logar,2004,0
Logar,2005,0
Logar,2006,0
Logar,2007,0
Logar,2008,0
Logar,2009,0
Logar,2010,0
Logar,2011,0
Logar,2012,0
Logar,2013,0
Logar,2014,0
Logar,2015,0
Logar,2016,0
Logar,2017,0
Logar,2018,0
Logar,2019,0
Logar,2020,0.746268656716418
Logar,2021,0.7625436646554462
Kamuzu Road,2003,0
Kamuzu Road,2004,0
Kamuzu Road,2005,0
Kamuzu Road,2006,0
Kamuzu Road,2007,0
Kamuzu Road,2008,0
Kamuzu Road,2009,0
Kamuzu Road,2010,0
Kamuzu Road,2011,0
Kamuzu Road,2012,0
Kamuzu Road,2013,0
Kamuzu Road,2014,0
Kamuzu Road,2015,0
Kamuzu Road,2016,0
Kamuzu Road,2017,0
Kamuzu Road,2018,0
Kamuzu Road,2019,1.2426782739534634
Kamuzu Road,2020,0
Kamuzu Road,2021,0
Pasar Cikurubuk,2003,0
Pasar Cikurubuk,2004,0
Pasar Cikurubuk,2005,0
Pasar Cikurubuk,2006,0
Pasar Cikurubuk,2007,0
Pasar Cikurubuk,2008,0
Pasar Cikurubuk,2009,0
Pasar Cikurubuk,2010,0
Pasar Cikurubuk,2011,0
Pasar Cikurubuk,2012,0
Pasar Cikurubuk,2013,0
Pasar Cikurubuk,2014,0
Pasar Cikurubuk,2015,0
Pasar Cikurubuk,2016,2.8539842059019405
Pasar Cikurubuk,2017,0
Pasar Cikurubuk,2018,0
Pasar Cikurubuk,2019,0
Pasar Cikurubuk,2020,2.768762839576049
Pasar Cikurubuk,2021,0
Koro,2003,0
Koro,2004,0
Koro,2005,0
Koro,2006,0
Koro,2007,0
Koro,2008,0
Koro,2009,0
Koro,2010,0
Koro,2011,0
Koro,2012,0
Koro,2013,0
Koro,2014,0
Koro,2015,0
Koro,2016,0
Koro,2017,0
Koro,2018,0
Koro,2019,0
Koro,2020,0
Koro,2021,1.6028738965139506
Talbiseh,2003,0
Talbiseh,2004,0
Talbiseh,2005,0
Talbiseh,2006,0
Talbiseh,2007,0
Talbiseh,2008,0
Talbiseh,2009,0
Talbiseh,2010,0
Talbiseh,2011,0
Talbiseh,2012,0
Talbiseh,2013,0
Talbiseh,2014,0
Talbiseh,2015,0
Talbiseh,2016,0
Talbiseh,2017,0
Talbiseh,2018,0
Talbiseh,2019,0.18755244064952367
Talbiseh,2020,0.38456476317391375
Talbiseh,2021,1.0684639528230664
Dnipropetrovsk,2003,0
Dnipropetrovsk,2004,0
Dnipropetrovsk,2005,0
Dnipropetrovsk,2006,0
Dnipropetrovsk,2007,0
Dnipropetrovsk,2008,0
Dnipropetrovsk,2009,0
Dnipropetrovsk,2010,0
Dnipropetrovsk,2011,0
Dnipropetrovsk,2012,0
Dnipropetrovsk,2013,0
Dnipropetrovsk,2014,0.5810625855418687
Dnipropetrovsk,2015,0.7818836319522209
Dnipropetrovsk,2016,0.8812890381983327
Dnipropetrovsk,2017,1.023526657956949
Dnipropetrovsk,2018,0
Dnipropetrovsk,2019,0
Dnipropetrovsk,2020,0
Dnipropetrovsk,2021,0
Pasar Aksara,2003,0
Pasar Aksara,2004,0
Pasar Aksara,2005,0
Pasar Aksara,2006,0
Pasar Aksara,2007,0
Pasar Aksara,2008,0
Pasar Aksara,2009,0
Pasar Aksara,2010,0
Pasar Aksara,2011,0
Pasar Aksara,2012,0
Pasar Aksara,2013,0
Pasar Aksara,2014,0
Pasar Aksara,2015,0
Pasar Aksara,2016,2.842996468508625
Pasar Aksara,2017,0
Pasar Aksara,2018,0
Pasar Aksara,2019,0
Pasar Aksara,2020,2.7033444689212467
Pasar Aksara,2021,0
Leyte,2003,0
Leyte,2004,0
Leyte,2005,0
Leyte,2006,0
Leyte,2007,0
Leyte,2008,0
Leyte,2009,0
Leyte,2010,0
Leyte,2011,0
Leyte,2012,0
Leyte,2013,0
Leyte,2014,0
Leyte,2015,0
Leyte,2016,0
Leyte,2017,0
Leyte,2018,0
Leyte,2019,0
Leyte,2020,3.5270601148260723
Leyte,2021,2.8461246200607904
Pasar Manonjaya,2003,0
Pasar Manonjaya,2004,0
Pasar Manonjaya,2005,0
Pasar Manonjaya,2006,0
Pasar Manonjaya,2007,0
Pasar Manonjaya,2008,0
Pasar Manonjaya,2009,0
Pasar Manonjaya,2010,0
Pasar Manonjaya,2011,0
Pasar Manonjaya,2012,0
Pasar Manonjaya,2013,0
Pasar Manonjaya,2014,0
Pasar Manonjaya,2015,0
Pasar Manonjaya,2016,0
Pasar Manonjaya,2017,0
Pasar Manonjaya,2018,0
Pasar Manonjaya,2019,0
Pasar Manonjaya,2020,2.884452392053228
Pasar Manonjaya,2021,0
Makpandu,2003,0
Makpandu,2004,0
Makpandu,2005,0
Makpandu,2006,0
Makpandu,2007,0
Makpandu,2008,0
Makpandu,2009,0
Makpandu,2010,0
Makpandu,2011,0
Makpandu,2012,0
Makpandu,2013,0
Makpandu,2014,0
Makpandu,2015,0
Makpandu,2016,0
Makpandu,2017,0
Makpandu,2018,0
Makpandu,2019,0
Makpandu,2020,1.1113322717622083
Makpandu,2021,1.962800778485492
Arta,2003,0
Arta,2004,0
Arta,2005,0
Arta,2006,0
Arta,2007,0
Arta,2008,0
Arta,2009,0
Arta,2010,0
Arta,2011,0
Arta,2012,1.4943061781831297
Arta,2013,1.1748338228474264
Arta,2014,1.3654866800638947
Arta,2015,1.3654866800638945
Arta,2016,1.3654866800638947
Arta,2017,0.8502086875869531
Arta,2018,1.107847683825424
Arta,2019,1.2366671819446593
Arta,2020,1.2366671819446593
Arta,2021,1.3010769310042771
Kumba,2003,0
Kumba,2004,0
Kumba,2005,0
Kumba,2006,0
Kumba,2007,0
Kumba,2008,0
Kumba,2009,0
Kumba,2010,0
Kumba,2011,0
Kumba,2012,0
Kumba,2013,0
Kumba,2014,0
Kumba,2015,0
Kumba,2016,0
Kumba,2017,0
Kumba,2018,0
Kumba,2019,0
Kumba,2020,4.510599909788002
Kumba,2021,3.044654939106901
Mweso,2003,0
Mweso,2004,0
Mweso,2005,0
Mweso,2006,0
Mweso,2007,0
Mweso,2008,0
Mweso,2009,0
Mweso,2010,0
Mweso,2011,0
Mweso,2012,0
Mweso,2013,0
Mweso,2014,0
Mweso,2015,0
Mweso,2016,0
Mweso,2017,0
Mweso,2018,1.6714144854183355
Mweso,2019,1.7006240030421935
Mweso,2020,2.7401149235749815
Mweso,2021,2.759511902919025
Mbale,2003,0
Mbale,2004,0
Mbale,2005,0
Mbale,2006,0
Mbale,2007,0
Mbale,2008,0
Mbale,2009,0
Mbale,2010,0
Mbale,2011,0
Mbale,2012,0
Mbale,2013,0
Mbale,2014,0
Mbale,2015,0
Mbale,2016,0
Mbale,2017,0
Mbale,2018,0
Mbale,2019,1.5185517926185654
Mbale,2020,1.385185972582411
Mbale,2021,1.674589809153503
Patna,2003,0
Patna,2004,0.11693705747895405
Patna,2005,0.12220549701733842
Patna,2006,0.13369013770418683
Patna,2007,0.16864581591124486
Patna,2008,0.14589953726933153
Patna,2009,0.2106330490048503
Patna,2010,0.24429252383341693
Patna,2011,0.30575765178123426
Patna,2012,0.4070747616658304
Patna,2013,0.7639687624634941
Patna,2014,0.920877834324899
Patna,2015,0.9739344114657713
Patna,2016,0.8865314314386065
Patna,2017,0.8992306405753471
Patna,2018,0.960492676749576
Patna,2019,0.9402781530227592
Patna,2020,1.1834157647002606
Patna,2021,1.589605285164743
Nhamatanda,2003,0
Nhamatanda,2004,0
Nhamatanda,2005,0
Nhamatanda,2006,0
Nhamatanda,2007,0
Nhamatanda,2008,0
Nhamatanda,2009,0
Nhamatanda,2010,0
Nhamatanda,2011,0
Nhamatanda,2012,0
Nhamatanda,2013,7.340799770263479
Nhamatanda,2014,0
Nhamatanda,2015,0
Nhamatanda,2016,0
Nhamatanda,2017,0
Nhamatanda,2018,0
Nhamatanda,2019,0
Nhamatanda,2020,0
Nhamatanda,2021,0
Gashyushya,2003,0
Gashyushya,2004,0
Gashyushya,2005,0
Gashyushya,2006,0
Gashyushya,2007,0
Gashyushya,2008,0
Gashyushya,2009,0
Gashyushya,2010,0
Gashyushya,2011,0
Gashyushya,2012,1.1570108874048697
Gashyushya,2013,2.1008664134455453
Gashyushya,2014,0.6216847521163824
Gashyushya,2015,0.6494997641567986
Gashyushya,2016,0
Gashyushya,2017,0
Gashyushya,2018,0
Gashyushya,2019,0
Gashyushya,2020,0
Gashyushya,2021,0
Santo Domingo,2003,0
Santo Domingo,2004,0
Santo Domingo,2005,0
Santo Domingo,2006,0.7225855130784709
Santo Domingo,2007,0.7123993963782697
Santo Domingo,2008,0.8307344064386317
Santo Domingo,2009,0.9413983903420523
Santo Domingo,2010,1.000880281690141
Santo Domingo,2011,1.0657696177062375
Santo Domingo,2012,1.148264587525151
Santo Domingo,2013,1.1531690140845072
Santo Domingo,2014,1.1433601609657948
Santo Domingo,2015,1.255658953722334
Santo Domingo,2016,1.3230633802816902
Santo Domingo,2017,1.2774144869215291
Santo Domingo,2018,1.2848340040241446
Santo Domingo,2019,1.268485915492958
Santo Domingo,2020,1.4982394366197185
Santo Domingo,2021,1.7127741448692155
Pasar Warung Jambu 2,2003,0
Pasar Warung Jambu 2,2004,0
Pasar Warung Jambu 2,2005,0
Pasar Warung Jambu 2,2006,0
Pasar Warung Jambu 2,2007,0
Pasar Warung Jambu 2,2008,0
Pasar Warung Jambu 2,2009,0
Pasar Warung Jambu 2,2010,0
Pasar Warung Jambu 2,2011,0
Pasar Warung Jambu 2,2012,0
Pasar Warung Jambu 2,2013,0
Pasar Warung Jambu 2,2014,0
Pasar Warung Jambu 2,2015,0
Pasar Warung Jambu 2,2016,3.0089436314164515
Pasar Warung Jambu 2,2017,0
Pasar Warung Jambu 2,2018,0
Pasar Warung Jambu 2,2019,0
Pasar Warung Jambu 2,2020,2.9012057455109272
Pasar Warung Jambu 2,2021,0
Cobly,2003,0
Cobly,2004,0
Cobly,2005,0
Cobly,2006,0
Cobly,2007,0
Cobly,2008,0
Cobly,2009,0
Cobly,2010,0
Cobly,2011,0
Cobly,2012,0
Cobly,2013,0
Cobly,2014,0
Cobly,2015,0
Cobly,2016,0
Cobly,2017,0
Cobly,2018,0
Cobly,2019,0.6292286874154263
Cobly,2020,0.46177266576454673
Cobly,2021,0.6185786598506491
Hrazdan,2003,0
Hrazdan,2004,0
Hrazdan,2005,0
Hrazdan,2006,0
Hrazdan,2007,0
Hrazdan,2008,0
Hrazdan,2009,0
Hrazdan,2010,0
Hrazdan,2011,0
Hrazdan,2012,0
Hrazdan,2013,0
Hrazdan,2014,0
Hrazdan,2015,0
Hrazdan,2016,0
Hrazdan,2017,0
Hrazdan,2018,0
Hrazdan,2019,2.9298463063956373
Hrazdan,2020,2.726245956984678
Hrazdan,2021,2.9309488396250916
Sizinda Shopping Centre,2003,0
Sizinda Shopping Centre,2004,0
Sizinda Shopping Centre,2005,0
Sizinda Shopping Centre,2006,0
Sizinda Shopping Centre,2007,0
Sizinda Shopping Centre,2008,0
Sizinda Shopping Centre,2009,0
Sizinda Shopping Centre,2010,0
Sizinda Shopping Centre,2011,0
Sizinda Shopping Centre,2012,0
Sizinda Shopping Centre,2013,0
Sizinda Shopping Centre,2014,0
Sizinda Shopping Centre,2015,0
Sizinda Shopping Centre,2016,0
Sizinda Shopping Centre,2017,0
Sizinda Shopping Centre,2018,0
Sizinda Shopping Centre,2019,0
Sizinda Shopping Centre,2020,122.93956043956044
Sizinda Shopping Centre,2021,128.3195741758242
Rudrapur,2003,0
Rudrapur,2004,0
Rudrapur,2005,0
Rudrapur,2006,0
Rudrapur,2007,0
Rudrapur,2008,0
Rudrapur,2009,0
Rudrapur,2010,0
Rudrapur,2011,0
Rudrapur,2012,0
Rudrapur,2013,0
Rudrapur,2014,0
Rudrapur,2015,0
Rudrapur,2016,0
Rudrapur,2017,0
Rudrapur,2018,0
Rudrapur,2019,0
Rudrapur,2020,0
Rudrapur,2021,1.28806377878129
Kalobeyei (Village 1),2003,0
Kalobeyei (Village 1),2004,0
Kalobeyei (Village 1),2005,0
Kalobeyei (Village 1),2006,0
Kalobeyei (Village 1),2007,0
Kalobeyei (Village 1),2008,0
Kalobeyei (Village 1),2009,0
Kalobeyei (Village 1),2010,0
Kalobeyei (Village 1),2011,0
Kalobeyei (Village 1),2012,0
Kalobeyei (Village 1),2013,0
Kalobeyei (Village 1),2014,0
Kalobeyei (Village 1),2015,0
Kalobeyei (Village 1),2016,0
Kalobeyei (Village 1),2017,0
Kalobeyei (Village 1),2018,0
Kalobeyei (Village 1),2019,0
Kalobeyei (Village 1),2020,0
Kalobeyei (Village 1),2021,1.7983099378448213
Inn Din,2003,0
Inn Din,2004,0
Inn Din,2005,0
Inn Din,2006,0
Inn Din,2007,0
Inn Din,2008,0
Inn Din,2009,0
Inn Din,2010,0
Inn Din,2011,0.131886682961999
Inn Din,2012,0.1230942374311991
Inn Din,2013,0.10902632458191915
Inn Din,2014,0
Inn Din,2015,0
Inn Din,2016,0
Inn Din,2017,0
Inn Din,2018,0
Inn Din,2019,0
Inn Din,2020,0
Inn Din,2021,0
Pasar Ulee Kareng,2003,0
Pasar Ulee Kareng,2004,0
Pasar Ulee Kareng,2005,0
Pasar Ulee Kareng,2006,0
Pasar Ulee Kareng,2007,0
Pasar Ulee Kareng,2008,0
Pasar Ulee Kareng,2009,0
Pasar Ulee Kareng,2010,0
Pasar Ulee Kareng,2011,0
Pasar Ulee Kareng,2012,0
Pasar Ulee Kareng,2013,0
Pasar Ulee Kareng,2014,0
Pasar Ulee Kareng,2015,0
Pasar Ulee Kareng,2016,2.979939234414475
Pasar Ulee Kareng,2017,0
Pasar Ulee Kareng,2018,0
Pasar Ulee Kareng,2019,0
Pasar Ulee Kareng,2020,2.982676742535706
Pasar Ulee Kareng,2021,0
Pasar Setono Betek,2003,0
Pasar Setono Betek,2004,0
Pasar Setono Betek,2005,0
Pasar Setono Betek,2006,0
Pasar Setono Betek,2007,0
Pasar Setono Betek,2008,0
Pasar Setono Betek,2009,0
Pasar Setono Betek,2010,0
Pasar Setono Betek,2011,0
Pasar Setono Betek,2012,0
Pasar Setono Betek,2013,0
Pasar Setono Betek,2014,0
Pasar Setono Betek,2015,0
Pasar Setono Betek,2016,2.903113203693534
Pasar Setono Betek,2017,0
Pasar Setono Betek,2018,0
Pasar Setono Betek,2019,0
Pasar Setono Betek,2020,2.8387940763422876
Pasar Setono Betek,2021,0
Mangalore,2003,0
Mangalore,2004,0
Mangalore,2005,0
Mangalore,2006,0
Mangalore,2007,0
Mangalore,2008,0
Mangalore,2009,0
Mangalore,2010,0
Mangalore,2011,0
Mangalore,2012,0
Mangalore,2013,0
Mangalore,2014,0
Mangalore,2015,0
Mangalore,2016,0
Mangalore,2017,0
Mangalore,2018,0
Mangalore,2019,0
Mangalore,2020,0
Mangalore,2021,1.4545631933991192
Duekoue,2003,0
Duekoue,2004,0
Duekoue,2005,0
Duekoue,2006,0
Duekoue,2007,0
Duekoue,2008,0
Duekoue,2009,0
Duekoue,2010,0
Duekoue,2011,6.202074875958503
Duekoue,2012,5.299954894000902
Duekoue,2013,5.299954894000902
Duekoue,2014,5.299954894000902
Duekoue,2015,5.299954894000902
Duekoue,2016,5.299954894000902
Duekoue,2017,0
Duekoue,2018,0
Duekoue,2019,0
Duekoue,2020,0
Duekoue,2021,0
Pasar Lakessi,2003,0
Pasar Lakessi,2004,0
Pasar Lakessi,2005,0
Pasar Lakessi,2006,0
Pasar Lakessi,2007,0
Pasar Lakessi,2008,0
Pasar Lakessi,2009,0
Pasar Lakessi,2010,0
Pasar Lakessi,2011,0
Pasar Lakessi,2012,0
Pasar Lakessi,2013,0
Pasar Lakessi,2014,0
Pasar Lakessi,2015,0
Pasar Lakessi,2016,2.5596582477323895
Pasar Lakessi,2017,0
Pasar Lakessi,2018,0
Pasar Lakessi,2019,0
Pasar Lakessi,2020,2.6114757091486234
Pasar Lakessi,2021,0
Rumphi,2003,0
Rumphi,2004,0
Rumphi,2005,0
Rumphi,2006,0
Rumphi,2007,0
Rumphi,2008,0
Rumphi,2009,0
Rumphi,2010,0
Rumphi,2011,0
Rumphi,2012,0.3934084314041592
Rumphi,2013,0.5509296576925145
Rumphi,2014,0.718241173625665
Rumphi,2015,0.7713606319522812
Rumphi,2016,0.9783135848245472
Rumphi,2017,0
Rumphi,2018,0
Rumphi,2019,0.9571981299371272
Rumphi,2020,0
Rumphi,2021,0
Dharwad,2003,0
Dharwad,2004,0
Dharwad,2005,0
Dharwad,2006,0
Dharwad,2007,0
Dharwad,2008,0
Dharwad,2009,0
Dharwad,2010,0
Dharwad,2011,0.4097675196521158
Dharwad,2012,0.5360985672074482
Dharwad,2013,0.8331280694552144
Dharwad,2014,1.0933127055806433
Dharwad,2015,1.0635000278753413
Dharwad,2016,1.0912638679823827
Dharwad,2017,0.9282488710486704
Dharwad,2018,1.2079500473880806
Dharwad,2019,1.2123948972920373
Dharwad,2020,1.6377016527543373
Dharwad,2021,1.8335702737358535
National Average,2003,0
National Average,2004,0.8242049469964663
National Average,2005,0.8445229681978799
National Average,2006,0.8789752650176679
National Average,2007,1.4697556930549478
National Average,2008,1.741060619705097
National Average,2009,1.5879641836509837
National Average,2010,1.7778577532649462
National Average,2011,1.6327095297312626
National Average,2012,2.5032791402452554
National Average,2013,2.9923043404658123
National Average,2014,2.1446993646639205
National Average,2015,1.970561117667661
National Average,2016,1.872753423840757
National Average,2017,1.2166560026567756
National Average,2018,1.2583341564546373
National Average,2019,1.263874594296044
National Average,2020,1.0511023953892364
National Average,2021,1.0620145324250223
Mwene-Ditu,2003,0
Mwene-Ditu,2004,0
Mwene-Ditu,2005,0
Mwene-Ditu,2006,0
Mwene-Ditu,2007,0
Mwene-Ditu,2008,0
Mwene-Ditu,2009,0
Mwene-Ditu,2010,0
Mwene-Ditu,2011,1.8689523501843042
Mwene-Ditu,2012,1.9750701656380194
Mwene-Ditu,2013,1.795461516346983
Mwene-Ditu,2014,1.6055816176124167
Mwene-Ditu,2015,0
Mwene-Ditu,2016,0
Mwene-Ditu,2017,0
Mwene-Ditu,2018,0
Mwene-Ditu,2019,0
Mwene-Ditu,2020,0
Mwene-Ditu,2021,0
Istanbul,2003,0
Istanbul,2004,0
Istanbul,2005,0
Istanbul,2006,0
Istanbul,2007,0
Istanbul,2008,0
Istanbul,2009,0
Istanbul,2010,0
Istanbul,2011,0
Istanbul,2012,0
Istanbul,2013,0
Istanbul,2014,0
Istanbul,2015,0
Istanbul,2016,0
Istanbul,2017,0.34286429038587307
Istanbul,2018,0.3537596468279921
Istanbul,2019,0.46952779594506217
Istanbul,2020,0.5821582733812948
Istanbul,2021,0.6663932853717026
Nampula,2003,0
Nampula,2004,0
Nampula,2005,0
Nampula,2006,0
Nampula,2007,0
Nampula,2008,0
Nampula,2009,0
Nampula,2010,0
Nampula,2011,0
Nampula,2012,0
Nampula,2013,0.8507430540598749
Nampula,2014,0
Nampula,2015,0
Nampula,2016,0
Nampula,2017,0
Nampula,2018,0
Nampula,2019,0
Nampula,2020,0
Nampula,2021,0
Melaky (Region),2003,0
Melaky (Region),2004,0
