CityName,Red Apples,Beans,Bread (wheat),Bread,Cabbage,Carrots,Cucumbers,Eggs,Fish,Garlic,Beef,Chicken,Lamb,Pork,Milk,Oil (sunflower),Oil (vegetable),Onions,Oranges,Pasta,Peas,Potatoes,Rice (high quality),Rice (low quality),Salt,Sugar (local),Sugar (white),Tea (black),Tomatoes,Walnuts,Wheat,Flour (first grade),CountryName
Benghazi,1.8134620414505427,1.1046385674556491,3.1158758294670412,1.1669960283207579,2.340849699101333,3.303479140804657,1.3548298838014246,2.6913789318343,0.3767395809948354,3.488838360390524,3.8706122757839347,2.9195930845597173,10.129245999122746,1.1815176482719605,2.8814173933216147,2.9495284730527134,0.3288903857360892,0.020361795677632966,3.337600730285893,0.9590228110671318,1.2782886426853317,0.5225224963003937,5.306681815011974,2.616796843515359,0.34273575806922696,1.0405715731070753,0.4431649036479538,2.429533243309337,0.41179960266427207,5.3470337665958585,1.456867150646684,0.5250067933529026,Libya
Benguet,1.2648452249737294,2.9478015720033426,4.355929948211574,3.5357859964131535,1.2735296105396718,1.571759355395094,1.8870090626131144,0.9288812645712085,0.7007150183793428,6.314722284775767,10.20724104999984,4.202886852999927,1.5653971586087665,7.584914793817634,3.0791819030967247,2.6923313983544013,1.7024500586660476,0.7039575676777052,2.2558401868065427,2.3899802108273014,2.458206201281487,0.2531603026767665,4.660881507791364,2.037391056427123,0.7274554089431632,0.7097729420206969,1.1804901062257445,0.8367787307642277,1.44673759015352,5.051527962118348,0.7958045483906508,1.9299691171698354,Philippines
Beni,1.9880421029001656,0.1872464493002025,3.8558384189903387,3.455921711938598,1.864165732669375,3.212988375001082,2.945951948374755,4.339039769793355,0.18640288350955136,3.340536203828643,3.920455833150897,4.05476694910158,2.299524304238652,1.3775516464758535,2.8778054438449985,1.7680562399110389,2.6781642279245954,0.4673718506168685,3.1363961755339176,2.1893628835055194,2.452547393362252,1.3962239646085566,4.358717220494208,3.6262671073519614,1.1280634198414154,0.767435017455276,0.21288301727631465,0.7373843142869513,1.0448539690307954,4.045929545357218,0.38125897829929056,0.7438534402078638,Democratic Republic of the Congo
Bennsh,3.0826377731744428,2.5745905429129,2.7275855349998093,3.575146234194139,1.422103563057083,1.6432937660809896,1.040198523934327,2.3973083592588944,0.28602984472542736,2.4806767719574694,4.008847526178441,3.877089696885305,1.9580994374352496,1.5659025452234476,3.717949337269066,1.7882351555094267,1.478945117881894,0.6670972096915716,2.27048069433861,0.9578375559940611,1.872875162279028,1.2250809100604796,4.80751304113301,3.7329432704131724,0.06723210712216166,0.01952080726547878,0.4137530520766798,0.10230954106902279,0.6336743673181775,5.846491490568368,0.5623642202584489,1.2555410332318981,Syrian Arab Republic
Bentiu,2.3491790264198156,2.0727103078456848,3.9551480083404895,2.1066604555448176,2.013149354943878,2.570757459564407,3.013935592549198,3.722794053576928,0.03375725469085655,3.1670114908681497,5.00139241205771,4.076741115203236,2.8254375792563726,1.257509154780447,4.224211272040089,2.4604366945518157,0.30346652554650877,0.2216777831622958,2.8020997832978214,1.8384204815740008,2.4551993842989646,1.0981995007188767,3.956983283495404,1.8596222377222626,1.1823879490438918,1.5536908813677466,1.3987460027885859,0.384537212154059,1.0001008359517851,4.691117844334109,0.106278209072453,1.928906000769114,South Sudan
Ber,1.8475444026321497,2.171052668546436,4.422482179412072,3.4488957687382555,1.2317434588925509,3.664797952793702,3.1772172734000463,1.9364766694089304,1.6487704626170094,2.2712326831381437,4.882518953923013,3.5220586183203153,0.995443143828594,0.5865653638419833,4.05523929808929,3.224569752284883,1.609302274357823,2.1846653188271437,2.0172335083948063,1.1558836374638581,2.054539259041045,0.4822585725702281,5.557495544248551,2.0784164638115357,0.30028724150017394,1.4974985230815285,0.10608436070781002,0.21500305739629078,0.8669088228402906,5.4645370628891525,0.5417247379625734,0.2728048980017943,Mali
Berbérati,2.659248975656415,1.470711783426568,3.1626181962917865,2.9749641252848846,1.7291415690024072,2.702058182343195,3.1200754632368284,5.4582020073869035,0.39082481754708753,3.851940901471824,8.739621463364962,3.527182129454348,2.14797996281934,0.8863470343772161,3.3664756140634697,1.8157368589698273,2.5522638971158216,0.3068562893800002,2.5765607614051853,1.1063982767184304,2.3089636921231342,0.16357844342023886,4.421794993696668,3.3754542992920897,0.10013336943767703,1.053892795562896,0.5793217521430798,0.002328104177211736,1.2614647005145296,5.258688643779069,0.9847479705677087,0.748049469941477,Central African Republic
Berd,1.8982901527586749,3.0189666549105603,3.0974336945186884,3.7743952557765152,0.67464400416523,1.4952071192998764,2.9673991773469197,0.4348809182700883,0.21775196354083792,2.164614648802231,9.862085824170158,4.825415169204826,1.6767494857200649,11.594225094951419,1.1764428849081625,1.8436990524023869,4.256858672368273,1.0264602850740037,2.16132210456412,2.831286874611616,2.571475580204628,0.08585947969910435,5.053898930410185,2.6405864936721435,1.428645227915136,1.5142049937074153,0.5550088877369798,0.9011989142163549,1.6933802038665242,5.713787312172591,1.0451020169653042,0.3798351736355272,Armenia
Berea,2.586512182222571,3.063383527917991,4.233738464428716,3.8418822970845294,0.6731632630802591,3.1980215189956605,1.9159001725420413,4.9217621483457,0.5767253438334,1.9880613262803093,3.81498401381461,4.070766812103236,2.5669508799796446,1.6205664015706787,3.0122712662583346,1.4585935680743718,2.2811664291170546,0.5263365169225107,3.1839992964325017,1.8792027001640548,1.0374683967978342,1.7889422757429094,5.053288501511252,3.3092091180154073,0.28029937021560436,0.7995062314907103,0.21156719842301908,0.42989186970737137,1.256524615170696,4.823642548414928,1.1724205124793048,1.1346700150975624,Lesotho
Berhampur,1.5467755886227268,1.43228167560481,3.806197359433004,3.347649037260638,0.7784358930148016,3.1063469629355804,3.257705100651588,4.836635143922879,1.4597801138919766,2.131789123747777,4.892497085341385,4.181011045696838,2.1767239805962397,1.418494800945572,3.363578479020454,2.4704841047402772,1.4392833138283583,1.0999890286686136,2.3618979673789697,1.1253955182338022,1.0334924005742026,0.3143958584556013,4.680883495109454,1.9012138679580353,0.631942129055537,1.6397207665552904,1.1494404608833864,3.2956676758478065,0.2559815332633159,5.337414934965462,0.3938124842394424,0.9122405651036869,Bassas da India
Bethlehem,2.5315010464564778,1.4156627239553201,4.36912274146535,1.458634838490705,1.500416247035572,4.220614035839117,2.9068140617821934,7.490607350577,3.2951788228029124,2.1145153937198278,16.12423621196792,3.742711095354098,2.799351563635155,0.7362317640816395,3.58591749865128,2.058078173771788,1.1633606749129874,0.22597892662498764,2.808434408353505,1.4328829145987965,2.6883025895545645,1.307919543675264,3.8177112604699825,2.8220949564139666,1.295397827710057,1.1947877850586854,0.18119815348870827,0.6810922831495548,1.5672459785044215,5.8848104752665735,1.7065793495035178,1.9284542589374407,State of Palestine
Betsiboka (Region),2.955110182568583,3.047524395575419,4.3140391383243415,3.1976092586951896,1.5656876977538858,2.579697695586777,1.81691305484784,4.546038903012298,0.5348077885751182,3.196212236521499,5.138383786447275,4.052594428160602,2.505732361150529,0.27109213559227807,2.684231431588948,2.748717677292257,0.9840749406285829,0.23335479490061628,3.1333283024329805,2.759786663159796,1.1824941782987628,0.5323730488132469,5.1649479308214,1.7917518592543626,1.1288805629139538,1.7421646828397264,0.574376126217831,0.832618167611202,1.8329465090127806,4.973857669825197,1.80611538088368,0.3522896979628771,Madagascar
Beula,2.2360092113542374,1.372599983167119,2.998652510725962,2.7781711712959356,1.6972250841208183,2.916206784218228,2.8486525373750844,5.50567621414605,0.7908174602725785,2.8258258732974233,4.560711795519083,2.2899899068696077,1.965370343894512,1.5399735671303159,4.270331645975048,2.70896583066184,214.19160637642557,0.20411315104910677,3.370142193822331,1.6147036886299624,1.4768283073636004,0.19422075065863498,3.988960947428245,3.2268297630070366,103.99363288792946,0.41452294366139686,1.6360903446674993,0.7519987651729635,0.298754817187185,4.189773371933757,0.8783159480992091,0.35671223877324354,Zimbabwe
Beyla,1.2398662215719662,2.4320939129198873,3.6892121204418666,1.3284724895170659,1.6676632366140949,4.172242510322618,2.2933192727702414,3.778500791088285,0.19200742885259203,2.5238528399330304,4.664999821027351,3.704949087358921,1.0924850582892554,0.49433485079422657,2.469774827109016,1.8923567365537313,1.978837011197546,0.0793372189503756,3.035002423718174,1.350098568709076,2.3029698256594826,2.4293581415575565,5.4732084767747775,1.927656540065277,0.7326255118608962,1.242484002355767,1.4662378939103315,0.42206871055680983,0.5698013094045935,4.027811847908092,0.19504089945487824,1.8212483405042665,Guinea
Bhagalpur,2.9977097161044264,1.5512428730012702,3.118788966421222,2.4249812633077967,2.474056877173002,3.6911852352771115,2.1915245336145532,3.827056842833109,0.4361644620753041,2.5368421414670417,4.875320823655755,2.6451932899637915,2.5516484344593655,1.4875497033343485,4.028045469728675,2.153862804172205,2.1270523381846376,0.2911403358908036,3.0822458643124797,2.045923504352899,2.1737477708817066,0.4059466878065423,5.362307580692804,3.7541994817683055,1.33843531918061,1.7065722311998421,0.29157529738045607,3.3573185527239584,0.6629745958327642,4.040453877619213,0.4542537358897949,1.6866650779997525,Bassas da India
Bhairahawa,1.7254483436101953,2.0480696082792145,2.769392073367843,3.8690800607044835,1.053481242148382,1.317644756660203,2.391576902400546,0.4717371123177949,1.6380831302873249,2.7842621018413163,5.375233371163497,4.461620618737975,2.5052979965160374,0.3729784315433492,1.6661557739110597,3.249557959184531,1.5362708161699037,0.32589208565576655,1.1689181814715,1.9884347988630533,1.0636560084780384,0.5042665175009192,4.774769311071305,3.191070261302026,1.4458809590286443,1.9390797519546767,1.291689904730215,0.6197360812041713,0.14104775900080369,5.1606058763629425,0.40516609978120743,0.7286143303214281,Nepal
Bhamo,2.4579704017356248,2.273919865355232,2.590510093315168,2.7454408800046943,2.0363035126222453,3.9006186734901345,2.814847564970881,3.782941059298061,1.017376774643378,3.1614684897716216,4.172708315540784,4.033675273029421,1.9299787290438486,0.2563294490726541,2.5416748700171787,2.2633783457425958,1.804065760420417,0.5115253252689582,2.5902275704916446,1.1219115252416703,1.4618183313259,0.8485953679128649,5.033138832019006,0.9381525779525214,0.6218045713340578,0.34794205601094763,0.7600217566648441,0.2817955658452743,1.1174361818479475,3.958113342673582,1.7082880713317348,0.6550000192030891,Myanmar
Bhamo Market,1.4940662773176216,1.7232193634469117,4.372728971148752,3.81896121759061,0.9269171560235012,2.7915535813926637,2.692937935700009,5.280546725466391,1.0994059850003657,3.7586237415816717,4.498047063127574,3.159767353204823,1.743955047731643,0.9489096093748083,3.757162938092896,2.920248606609473,1.1274173015396691,1.1114909212217126,1.8091796728403478,1.5985207986672225,1.2794704574537343,0.24548743303244247,4.333563076282258,1.2536418642568252,0.7877484747160395,0.2079013126643341,1.0656172181002468,0.6507326734217486,1.6293801585679613,3.981531775207148,0.2193787095950881,2.107028545515841,Myanmar
Bharatpur,2.9783641660065907,2.930215188465871,3.479785229829062,2.445253704319021,1.5565041726360538,3.805177060728301,3.1601764801993912,5.4133463028714885,0.17247067642713032,2.9125761064618416,5.107727928526823,4.069183445220463,1.563925672728228,0.26049801052849786,2.369735774063849,2.655281265973433,2.2930318135040335,0.9398693433376405,2.6777158470688587,2.7143227779494756,1.3832310711236389,0.4364904179295238,4.6322493900938815,3.141550889489515,1.5801230725020732,0.6836367541176922,0.6650216276859137,3.9581996525000323,0.5380357109469587,5.299363254585074,0.8741975609803774,0.9410348622848659,Bassas da India
Bhopal,2.5387471312440635,2.6416598451380704,2.980681314922676,3.6648542022966817,1.6153812181383354,4.157210544156916,1.6501730150707985,4.215965767234798,0.5436459243203081,2.122706956521947,4.796403218910837,2.7369661772952125,2.4610591704880824,1.1563030679313768,0.880256414241344,2.504735309825913,1.6065798957659627,0.30510655390367625,2.3901243992878376,2.4179751793910786,1.2615582288526583,1.3744868815901898,4.148791683542662,2.778526197170211,1.3993824674326683,1.6514173254950766,0.9800641423057662,1.6184480686345768,0.921082672840793,4.109290793326368,0.12030783877658446,1.1551307467302532,Bassas da India
Bhubaneshwar,2.18609612977025,3.248988475359816,2.8990287462120703,3.3776415698353777,0.5722036312314325,3.19986807124354,1.9649161525458545,4.71484898099964,1.5768992686265797,3.496267021580639,4.947343918032359,2.4134307991933066,2.137965712202957,1.3942403892152928,3.086575836893422,2.515662425450616,1.9824550464486363,0.9766250066400006,3.1076158260994546,1.8199661190285177,1.8287333202965714,1.3680351857672104,4.760426858691212,2.0875789062533414,0.5159067327026715,1.913166919833782,0.3772284359379857,1.9160095428134452,1.3887057857866671,5.328216095005665,1.1271717783742798,1.0723288422795851,Bassas da India
Bhuj,1.692123346596124,2.167424842734876,4.178641222291914,2.8923549296604207,2.221188874119605,4.066181249780137,1.3594256162253642,3.574164389907934,1.2269081046393842,2.6710304980829647,4.244892750650094,2.2984398324390187,2.4566088069722802,0.26665288478514004,3.269478838983968,3.0569247541072784,1.156424090346043,1.3220396697280454,3.5278804319394625,1.5716053641595344,1.8248532941701379,0.8154292415175033,4.548132656615525,3.753442853684107,0.041224951684495026,0.49540066777304315,0.8818086795321741,4.914460145553598,0.40641656933844994,4.284022501726672,0.4298303150063261,0.534682542133958,Bassas da India
Bhundu Shopping Centre,1.372023336662772,2.570545751104107,3.6790805142702276,2.1790817022791633,1.6135551402285053,3.4960068886362388,2.7736825232777997,4.946073786885329,0.7797647058596305,3.7840453728646537,3.9568991621400382,3.7828239246053776,2.704396455336149,0.9108600138850594,2.5414887364535117,2.133655448013477,236.78770857348243,0.08859208005192332,3.636034830679331,1.0948265922228162,2.0632668849622924,1.025549122267472,4.653919213873976,3.205201446749203,82.20524737755186,1.1354141364418486,0.052370819785625966,0.8388425509141907,0.3406188923841005,4.588964337038375,0.5377987308548984,1.2778998962011563,Zimbabwe
Bigene,2.1870097349153776,0.977535287055862,3.6137705096229675,0.7866515573817772,1.958044452445883,1.1211804262241298,3.1211981233050663,4.614311771391328,0.7651688487990894,2.9279573067018907,5.482765099003131,4.022093250955876,1.4409803428862704,0.46805422912963046,4.195313293420629,2.4908960918664387,2.29417462328537,2.3142703087134624,3.1113661484012205,1.6461717986165882,1.2412420086744818,1.2329504814899268,1.6956870779184399,3.480688206800405,1.3371262989251784,1.7728333050854348,0.2531891251082109,0.9112814076422057,2.8571950153729286,4.0886371894313145,0.5686830287770861,0.5065886480639481,Guinea-Bissau
Bihar_Gaya,3.0381663400452026,1.96505604036608,3.026716621771806,3.4243305397771655,1.6681746787030747,3.325497938757411,2.5910646721382946,5.194039198406469,1.364166799813173,2.384682872960523,4.040638658731133,2.390724971605799,1.7355928511663123,1.1952549075117656,3.259048500217766,3.325407719477772,2.111687531430638,0.5076349382744414,3.229956649202828,1.3011529873359864,2.3307495074859217,1.1435940216271783,4.746503050632249,3.375621746882654,0.25373702145346566,0.1170954934018571,1.7838663039853762,5.153798573196733,0.25166139708623786,5.636399716594402,0.4380250432251475,1.7905658308748182,Bassas da India
Bikaner,1.3079594941011654,2.2637323086096415,4.2824969863007585,2.7282925847027277,1.755342960380237,3.9074496015505282,3.127402937011325,5.343783876246873,1.2264240558775046,3.6062940201412217,3.9857311862477482,2.9563504674581282,0.9245667393696992,0.9855258662307428,3.0201091963712114,3.1474923452116323,1.4637623302612732,0.3226339350651978,3.3553681123500834,1.8068939318493618,0.9652788713856499,1.2344148159819603,4.232149156242228,2.8955228840448726,0.6870734736382863,0.021530424008960214,0.9784467085770076,4.611617086311826,0.3677679480400814,4.347441557675761,1.0803751997187265,0.26961829567226103,Bassas da India
Bilaspur,2.6734086426118018,2.773465043081544,2.88602519583414,3.653073887611815,1.8141257073928978,3.9777238373537536,1.3795821765410623,4.180764255923852,0.984844517096057,2.4027560166694077,4.466273330005803,2.486874214311557,1.7810797210220344,1.3584110029524195,2.367767346646545,1.7472175030013302,1.8056070548249128,0.3308619475258505,3.6367001827397982,1.1064483459602386,1.3977175923161305,0.9621704136744752,4.275882928972933,3.1329948031142445,1.2941875555467943,0.9731952711724046,0.045735992592076724,6.4902035492462264,0.014822178843839351,5.418072950675891,0.24076355102377556,0.6054907821104341,Bassas da India
Bilaspur-hp,2.210474773304222,2.555626379791981,2.8980375694198597,3.951442130614522,1.777007426933609,4.311608743797533,2.143224200989499,4.369878379835905,1.0257055976304952,3.861659036996242,5.6314416531800084,2.8429920693267396,1.7757834386141662,1.059007006761524,3.539911960366091,1.6444200485911293,2.5958526298347158,1.476383585936178,2.7613313541511664,2.2110037586854574,2.46201915416714,0.02027425304684638,4.718125390533149,3.464424614917063,0.9510207449166878,0.15660191814141244,0.10186246001179755,6.5851252418230075,0.5061330657795908,5.173640318334764,1.5726412081464718,0.7344282371090476,Bassas da India
Bilin Myo Ma Market,2.69009593528786,2.3870128289706924,3.3568112056190076,3.9374501925979777,1.7180352346604983,4.119622658933855,2.6081453839945024,4.5553081092712855,0.052260578474423336,3.5666501630247334,4.3838322484834205,3.560081626498664,2.619099686426405,0.8479186987013795,3.654251891225462,2.4049515894938285,2.383698217400428,0.1723445289573251,2.6881825501407803,2.7322090347523385,1.2285367334247546,1.733582007372624,5.31935561978271,0.14959416077062015,0.7783144363939221,0.6843041114835744,0.5718384343720185,1.0051045180110514,1.9152311822003592,5.516540624739559,0.5376627171838957,1.93200717552804,Myanmar
Biltine,1.685120710546875,2.0836246093981847,4.509042720585202,3.6840808237566396,1.9601843500096208,3.0976675845721813,3.1406393878045877,4.37606000989698,1.028370684552411,3.870348645607172,4.420622946954778,2.78066832049085,2.2358868914162455,0.3117172977292114,2.8860487779131043,2.4238638383589866,2.74243580556354,0.633934659132205,3.3120582413733466,2.749028471204523,0.8450646742946557,0.1627931836567359,3.819659688697941,1.8614825783329232,0.35130867240614216,1.659263142649863,0.0830379095488295,0.27325927053393617,1.817925099002278,4.684084721696967,0.7235612533374618,1.1279559679396707,Chad
Bimbo,1.199520968446522,2.0186599544409924,3.341423331831792,2.694611035153935,1.92629213179561,2.6444930251483862,1.5676501704768697,4.9863923170191224,1.3707983606429788,3.5742831501611416,7.41548123481728,3.6902452923164044,1.580635843884597,0.9716826809699107,3.458870797741267,1.901892964713047,2.0774219130731764,1.1545007561250686,2.6431880268742676,2.3871718257315973,1.1410713349092267,1.047085640590753,3.9275523951653883,1.8952435165341772,0.020933624597205602,1.9843985198374707,0.8292504329988042,0.23983145741473388,0.39015051258997735,4.819125748116727,1.3242188440469578,1.8174318573817385,Central African Republic
Bindura,2.631579038553155,2.5324211702973622,2.554051273199417,2.5393981192532604,1.6058490013664812,3.0966766747211483,1.7905102279294536,4.744580754413296,0.3480903202604396,3.7759980948565284,5.385800407156368,4.025939993231143,2.741413538820613,0.36471358649976915,3.4459250593374113,3.1495458394335905,2.780338263542019,1.220774226958724,3.0546134917665646,1.7677483271297307,2.4737758571867112,0.5956748966553241,5.212919216923483,3.2870061846811107,0.8969552188058626,1.6426739733758091,0.060895529768589474,0.5336815779031562,0.8105022103915138,5.529791918646923,0.4896753637811311,1.7971077249626366,Zimbabwe
Binga,2.206907705273811,2.3132961520732698,3.053503094322913,3.278804111053237,0.5133831155037074,4.196761696386771,1.4105759773697566,5.009094402827394,0.6483073450286522,3.64928755886708,4.653702448040847,2.6746731362069474,1.0918334234022926,0.900416889318428,3.702933376654445,2.4305335591405317,88.54626133660894,0.5794359383530239,3.3080323589627803,2.7671016848626424,2.3685385907586576,1.5079175421796833,4.729752347996377,3.7361443835500405,24.35473898160074,0.3546599341446156,0.1732171297525219,0.9874996789310008,0.8289146060591284,5.651834633359514,1.4999535304397091,1.7592213613313537,Zimbabwe
Bint Jbeil,1.8101993295180745,2.294001508966228,3.8624017787909537,3.841009618666453,1.0609927385242182,3.218501386810745,2.9184630883692675,0.032550370971259124,0.025172685175499976,3.0817933588932256,3.8789957850288266,2.8747547072366504,1.5249966681370786,1.1144120995045799,3.717459839597248,3.0464499119019246,2.5344509767833734,0.05212817645618828,1.8718883128334278,1.2128450135980668,2.199635950847172,1.060200515971366,5.3829465518837445,1.7762198067073685,0.028403084101613962,0.6881463956997057,0.6734128144729804,0.7267119006972723,1.3665743890473558,5.498477997684731,0.9845329125664748,0.4617024385644628,Lebanon
Bintagoungou,1.7906103293107616,2.2053194741956816,2.7910244948886165,3.7845376307262923,0.5752765334960317,3.607721604690939,2.1751666947049184,1.7997301412377136,1.0960448472783049,2.120991407216768,4.037505206479697,2.9453097455406443,1.5311391609705585,0.7053687195947248,3.4040089164994036,1.5226520407131152,1.990474051515064,0.2497831784878346,2.341546662761324,1.6611498272232017,0.8304380140367189,1.1752586812065675,4.469022260731092,2.7180948014786077,0.34251353741189805,0.5931114700436331,0.07394332453180896,0.11983061740141643,0.9143068433219648,4.005406144108765,0.2439555405249001,0.6261850749560192,Mali
Bipongo,2.791747883730852,1.723561546502226,4.4317662300493605,2.480727817178213,1.2239365229711832,2.6734013567725636,1.3998481918680385,4.6137811047556925,1.195814716033417,3.643018381769614,5.0791627374986845,2.5863706821597137,2.1255148294319195,1.5771187359545316,3.496803853719811,2.771616786276981,2.8283745245152128,0.3230964865562962,2.516139848971278,0.8857160643729338,1.2584544437178902,0.607254691072915,5.574575211338687,2.3884290459859514,1.7117074664655583,0.716972958795532,1.3788313921806195,0.2017450924423282,0.7642933795463045,4.5204127186398,0.5849901630955823,1.3941395224687858,Democratic Republic of the Congo
Birambo,3.0230991228244273,2.434931571365669,2.5441746770256124,2.7986565546207562,0.8740027356650014,0.7320118404759587,1.5182610080780405,0.8557754259468924,0.12595057726933223,4.2449488815652705,2.4806281645558546,2.280334607471847,1.7254147988006263,1.0236362077418883,0.6581264396919386,1.9282965084042116,2.542565871922676,0.8400240293741994,2.072378394059009,1.5478711640357155,2.283897808398154,0.5657957015320169,4.118164869312493,3.547617605700524,0.6477045362085768,1.536128056148627,1.2873460326727812,0.7728089139422606,0.840009928132327,4.940226591538098,0.31928410495306603,1.0074581047030002,Rwanda
Birao,1.841202354530936,1.3490587168342358,3.725828842695119,2.1414647288200053,1.9882397012787774,3.9017465707358836,1.7984438292264608,4.150652991122091,0.6464453667971263,3.427964862781436,3.904378353201518,2.76230387689497,2.4290306806678004,1.0607268319611913,3.1276015262210115,2.7591275426225237,1.2736741843971,0.33196299159952636,3.5998857480956454,1.0912654853458816,2.0249186070451417,1.6110875340921749,3.8281470601954535,2.9621360675822084,1.9192692324780642,0.0169276985416581,3.2971679008465324,0.10735294533813955,2.069462887471465,4.719585305826926,0.3737035678312366,0.30675766563914464,Central African Republic
Biratnagar,2.725102598302434,3.2600442328920547,2.7293086123486496,2.4688413073813833,0.4007826811416039,2.027711935931724,1.4385454890294673,0.10921332624194532,1.2130132957763595,2.6773070084688246,3.979372908513003,3.0557774386488568,2.6664198138524986,0.4322058978626989,1.5510131200118304,1.5598914466627596,1.8975358356001988,0.5890164707378072,1.7996660892151926,1.686663986510778,2.505881774136058,0.30828412772498737,5.614729595814896,2.525477753959124,0.19922359520274335,1.287589613814808,0.42341998875569187,0.22779211149868306,0.3399014157942749,4.285283566786488,1.1383262846874886,0.22754940966656112,Nepal
Birendranagar,1.3488648533673915,1.785428940289733,4.348231573063315,2.1491277156500894,0.9300249366679196,0.35044301593720184,1.7682896074028716,0.9103023713685743,0.7450771427467296,3.730847919889505,3.877716294218776,3.4009112950916043,2.103716432808632,1.7226690969037102,0.5272052971141781,3.236501796291564,1.9885486975816522,0.18953818252340993,1.8775130208668718,2.4806071443180793,2.384232716001702,0.9322354211168268,3.886586279506433,2.9096750934664692,0.31568616828030727,1.14536352067321,0.63491628099087,0.022656928654124157,0.14461308479136903,5.80252087297107,0.1731651032886854,1.1018635486600905,Nepal
Birere,2.1693395843053414,1.0771394317017027,3.36736601653283,3.260744253695652,2.010273297119565,3.1925905633638383,1.8664056878584494,5.3891729808159745,0.7200868313234977,2.2658567268970335,5.243496160992494,3.788312162846037,0.9415100221886137,4.353470417920403,3.4202261038595014,1.6680406722474082,3.1678929811378262,0.2502906381645593,2.815835112959285,0.9746888278210379,2.0218878527506403,0.6244603139829563,3.9175674354265224,3.350537157288759,1.3915566935317596,0.2341116008003432,0.6164545313504607,0.6941113604482904,1.011112189807564,4.372605969899876,1.663620399170829,1.5717324783505653,Democratic Republic of the Congo
Birgunj,2.8311181952942013,2.146392890158275,4.2960179252373285,2.1118263040577343,0.3383811374672781,0.8523154732661754,2.1330626288521426,0.5431233605791725,0.8430991921458099,3.244542907174855,5.025050329440774,3.317591308284598,0.871875848670653,1.114340589145284,1.4897526722868286,1.53530380657415,2.438941188393338,1.0763506343642364,0.8204098376857882,2.545766925501866,2.3602929604599527,1.6906774922454777,4.700976403115944,2.44381251894701,1.3885193470892792,0.819625115490841,0.7641183499625707,0.21236945698929632,1.3158763227705284,5.8779192146275365,1.8719999430128587,1.842581676466701,Nepal
Biringi,2.731433861554841,0.5230218726983791,3.5177877252749408,3.027080527166582,1.7225939007157016,4.0719564665286985,1.969326780261287,3.8460052690976765,0.1386641453919194,3.0684221949662485,5.67275750395502,2.5519901179756235,2.04426547699238,4.783069663030077,2.975381292378673,2.9450429517257515,2.4583837056900077,0.5649349353725934,2.562699800893072,2.569053409465228,1.8685871512359926,0.6484496861114297,4.785589241235863,3.1881493770190925,0.1263367096808915,1.4226667614535033,1.4031739770537368,0.29400680760489195,0.6026207431396247,5.431455049196352,1.8281572184706099,2.0135685465181563,Democratic Republic of the Congo
Bishkek,2.367142218624962,2.858978598206434,3.4442105885465053,0.3081743716072738,0.378903099599094,0.5647086376825821,1.1688273381738277,1.2842521306886447,1.3123252901744848,3.4409736872520797,4.940923228749788,1.8638590917165285,2.3878739182061928,0.9110282381571811,2.3932762868236703,0.5931238091486528,1.8135534648929406,0.5843249162225039,3.056605565033379,2.1732772013540105,0.8486155983566288,0.7725427513471739,4.257864317204325,3.5055897124341606,1.253843448741991,0.9417923544963557,0.012331348521093743,0.033940245296965044,0.9038804865300725,3.4466927277573522,0.20751709728808587,0.12605250149573366,Kyrgyzstan
Bissau-Bairro Militar,1.3876783451753454,2.2137655770653613,4.312544652760096,0.6751351178301073,1.5073055906609594,0.9972175555159453,3.0009588845677873,4.096331732823796,0.7767860579870461,3.5251287113729726,4.659905085592958,2.4849846328340854,1.8646554914116977,0.22143142710078723,3.2171735632057317,2.4477268914096992,1.2946378199473392,1.1283697578155385,3.505648639847471,2.4764216448560483,1.5840755413014982,0.11063664500815651,0.856560146864513,2.1428436098621706,1.1910269532643936,1.1014278652376983,1.0068136246276458,0.6450154729880698,4.1924935560621694,5.401206255937426,1.1635238279370226,1.476974354632837,Guinea-Bissau
Bissau-Bandim,3.1612751261058367,3.231546111911618,3.732586858915802,2.16580847831864,1.9515399153903341,3.457500872904244,3.2377379944439073,4.976633874287334,1.4837372231880521,3.7533080066216598,5.4404709082023075,3.4168107412401154,2.012468474059541,1.6599957159508305,3.6381076399958117,2.064516795761453,1.7101883725833988,0.7541174191641711,1.6878225535460156,0.8532581772260448,2.2014344194342437,0.8527353496713727,5.365439895555152,2.593794646654583,0.09367151487341929,0.3983534635061696,0.7211864782624976,0.01932647053657465,0.7736269076959577,5.8442569166745155,0.8059263279456923,0.4022597723634116,Guinea-Bissau
Bissau-Caracol,1.614597376547076,1.117572991826666,4.1206712544502375,1.1100094697388065,2.224002417358398,2.5964802914766185,3.5320420826490446,4.993376850895729,0.7428185405140751,2.3423516038415118,5.671578137921951,2.862693485131118,1.9168393629943732,0.05741328344147323,4.307587779750836,1.9502878266683223,1.6113377275232066,1.0864017179724614,2.5004446127341096,1.9721959713622115,1.7579191227413056,1.0876489150393382,1.1000163668315037,3.057123595407209,0.8402176920220298,1.1833922546776858,0.5989599290795916,0.27263008196348204,2.5792702979344293,5.66347777240205,0.5324941450615623,1.6113558014523053,Guinea-Bissau
